,order_details_id,order_id,pizza_id,quantity,date,time,week
16335,351,144,spicy_ital_l,1,2016-01-03 00:00:00,13:44 PM,53
16338,348,144,pep_msh_pep_s,1,2016-01-03 00:00:00,13:44 PM,53
47006,354,145,the_greek_s,1,2016-03-01 13:53:48,00H 00M 00S,9
27184,357,146,hawaiian_m,1,2016-01-03 00:00:00,14:22 PM,53
27185,355,146,hawaiian_m,1,2016-01-03 00:00:00,14:22 PM,53
27186,356,146,four_cheese_m,1,2016-01-03 00:00:00,14:22 PM,53
14217,358,147,the_greek_xl,1,2016-01-03 00:00:00,14:32:51,53
42316,359,148,mediterraneo_s,1,2016-01-03 00:00:00,14:32:51,53
46982,360,149,spinach_fet_m,1,2016-01-03 00:00:00,14:48:45,53
38000,361,150,pepperoni_m,1,2016-03-01 14:49:58,00:00 AM,9
21906,362,151,southw_ckn_l,1,2016-01-03 00:00:00,15:09 PM,53
21905,363,151,spinach_supr_s,1,2016-01-03 00:00:00,15:09 PM,53
10487,365,152,spinach_fet_l,1,2016-01-03 00:00:00,15:09 PM,53
10486,366,152,thai_ckn_s,1,2016-01-03 00:00:00,15:09 PM,53
10484,367,152,the_greek_m,1,2016-01-03 00:00:00,15:09 PM,53
10485,364,152,hawaiian_s,1,2016-01-03 00:00:00,15:09 PM,53
13339,368,153,mexicana_m,1,2016-01-03 00:00:00,15H 16M 34S,53
1165,369,154,prsc_argla_s,1,2016-01-03 00:00:00,15:22:43,53
12769,370,155,ckn_pesto_s,1,2016-01-03 00:00:00,15:28 PM,53
12767,373,155,peppr_salami_l,1,2016-01-03 00:00:00,15:28 PM,53
12766,371,155,napolitana_l,1,2016-01-03 00:00:00,15:28 PM,53
12768,372,155,pepperoni_l,1,2016-01-03 00:00:00,15:28 PM,53
15795,374,156,napolitana_m,1,2016-01-03 00:00:00,15H 42M 19S,53
15794,375,156,thai_ckn_l,1,2016-01-03 00:00:00,15H 42M 19S,53
21007,377,157,mediterraneo_m,1,2016-01-03 00:00:00,15H 42M 19S,53
21006,378,157,sicilian_m,1,2016-01-03 00:00:00,15H 42M 19S,53
21009,379,157,spin_pesto_m,1,2016-01-03 00:00:00,15H 42M 19S,53
21008,376,157,ital_supr_l,1,2016-01-03 00:00:00,15H 42M 19S,53
15043,380,158,ital_veggie_m,1,2016-01-03 00:00:00,15H 42M 19S,53
15042,381,158,thai_ckn_m,1,2016-01-03 00:00:00,15H 42M 19S,53
16760,383,159,thai_ckn_m,1,2016-01-03 00:00:00,15H 59M 22S,53
16759,382,159,four_cheese_l,1,2016-01-03 00:00:00,15H 59M 22S,53
48505,384,160,classic_dlx_m,1,2016-01-03 00:00:00,16H 35M 33S,53
1997,386,161,spicy_ital_m,1,2016-01-03 00:00:00,16:43 PM,53
1995,387,161,the_greek_xl,1,2016-01-03 00:00:00,16:43 PM,53
1996,385,161,hawaiian_s,1,2016-01-03 00:00:00,16:43 PM,53
42833,388,162,big_meat_s,1,2016-03-01 16:51:22,00:00:00,9
14991,390,163,pepperoni_l,1,2016-03-01 16:51:22,16:54:54,9
14990,389,163,hawaiian_m,1,2016-03-01 16:51:22,16:54:54,9
14989,391,163,the_greek_m,1,2016-03-01 16:51:22,16:54:54,9
5459,393,164,pepperoni_m,1,2016-01-03 00:00:00,16:56 PM,53
5460,392,164,cali_ckn_l,1,2016-01-03 00:00:00,16:56 PM,53
42058,394,165,prsc_argla_m,1,2016-01-03 00:00:00,16:57 PM,53
46253,395,166,prsc_argla_s,1,2016-01-03 00:00:00,16H 58M 51S,53
44161,397,167,ital_supr_m,1,2016-03-01 17:00:49,00:00 AM,9
44160,398,167,pepperoni_m,1,2016-03-01 17:00:49,00:00 AM,9
44162,396,167,pepperoni_m,1,2016-03-01 17:00:49,00:00 AM,9
43400,400,168,veggie_veg_m,1,2016-01-03 00:00:00,17:02:27,53
43401,399,168,big_meat_s,1,2016-01-03 00:00:00,17:02:27,53
13680,403,169,sicilian_m,1,2016-03-01 17:15:48,17:02:27,9
13681,401,169,four_cheese_l,1,2016-03-01 17:15:48,17:02:27,9
13682,402,169,ital_cpcllo_s,1,2016-03-01 17:15:48,17:02:27,9
45843,404,170,hawaiian_l,1,2016-01-03 00:00:00,17:21 PM,53
45312,405,171,napolitana_m,1,2016-03-01 17:23:03,00:00:00,9
12374,408,172,napolitana_m,1,2016-01-03 00:00:00,17H 29M 24S,53
12376,407,172,spinach_supr_m,1,2016-01-03 00:00:00,17H 29M 24S,53
12375,406,172,napolitana_s,1,2016-01-03 00:00:00,17H 29M 24S,53
28804,410,173,napolitana_s,1,2016-01-03 00:00:00,17H 29M 24S,53
28805,411,173,veggie_veg_l,1,2016-01-03 00:00:00,17H 29M 24S,53
28806,409,173,cali_ckn_m,1,2016-01-03 00:00:00,17H 29M 24S,53
32125,412,174,big_meat_s,1,2016-01-03 00:00:00,17:37 PM,53
32126,414,174,cali_ckn_m,1,2016-01-03 00:00:00,17:37 PM,53
32127,415,174,ital_cpcllo_m,1,2016-01-03 00:00:00,17:37 PM,53
32128,413,174,ital_cpcllo_m,1,2016-01-03 00:00:00,17:37 PM,53
46042,416,175,ital_supr_l,1,2016-03-01 17:50:51,00:00 AM,9
41510,417,176,cali_ckn_l,1,2016-03-01 17:50:51,17H 51M 57S,9
41511,418,176,peppr_salami_m,1,2016-03-01 17:50:51,17H 51M 57S,9
35910,419,177,napolitana_s,1,2016-03-01 17:50:51,17H 54M 36S,9
35909,420,177,thai_ckn_l,1,2016-03-01 17:50:51,17H 54M 36S,9
34758,421,178,thai_ckn_l,1,2016-01-03 00:00:00,18:15:03,53
3161,424,179,veggie_veg_s,1,2016-01-03 00:00:00,18H 20M 14S,53
3160,422,179,hawaiian_l,1,2016-01-03 00:00:00,18H 20M 14S,53
3159,423,179,sicilian_m,1,2016-01-03 00:00:00,18H 20M 14S,53
17715,426,180,prsc_argla_l,1,2016-01-03 00:00:00,18:33 PM,53
17716,425,180,classic_dlx_l,1,2016-01-03 00:00:00,18:33 PM,53
22681,427,181,mexicana_l,1,2016-01-03 00:00:00,18:49:32,53
5717,428,182,brie_carre_s,1,2016-01-03 00:00:00,18:50:10,53
5718,429,182,peppr_salami_l,1,2016-01-03 00:00:00,18:50:10,53
150,431,183,spin_pesto_l,1,2016-01-03 00:00:00,18H 54M 55S,53
151,430,183,spin_pesto_l,1,2016-01-03 00:00:00,18H 54M 55S,53
152,432,183,spin_pesto_s,1,2016-01-03 00:00:00,18H 54M 55S,53
29876,433,184,hawaiian_l,1,2016-01-03 00:00:00,18:59 PM,53
16792,434,185,sicilian_m,1,2016-03-01 19:08:33,00:00 AM,9
16791,435,185,spin_pesto_s,1,2016-03-01 19:08:33,00:00 AM,9
33586,437,186,southw_ckn_l,1,2016-01-03 00:00:00,19:36 PM,53
33587,438,186,spin_pesto_l,1,2016-01-03 00:00:00,19:36 PM,53
33588,439,186,thai_ckn_l,1,2016-01-03 00:00:00,19:36 PM,53
33589,436,186,mexicana_l,1,2016-01-03 00:00:00,19:36 PM,53
43679,441,187,spin_pesto_l,1,2016-01-03 00:00:00,19:37 PM,53
43680,440,187,five_cheese_l,1,2016-01-03 00:00:00,19:37 PM,53
41809,442,188,five_cheese_l,1,2016-01-03 00:00:00,20H 08M 39S,53
41810,443,188,pepperoni_s,1,2016-01-03 00:00:00,20H 08M 39S,53
41808,444,188,peppr_salami_l,1,2016-01-03 00:00:00,20H 08M 39S,53
41763,445,189,big_meat_s,2,2016-01-03 00:00:00,20:12 PM,53
41764,446,189,big_meat_s,1,2016-01-03 00:00:00,20:12 PM,53
1980,450,190,prsc_argla_l,1,2016-01-03 00:00:00,20:14 PM,53
1982,448,190,four_cheese_m,1,2016-01-03 00:00:00,20:14 PM,53
1981,449,190,pep_msh_pep_s,1,2016-01-03 00:00:00,20:14 PM,53
1979,447,190,bbq_ckn_l,1,2016-01-03 00:00:00,20:14 PM,53
32187,451,191,cali_ckn_l,1,2016-01-03 00:00:00,20:24:50,53
32186,452,191,ckn_alfredo_m,1,2016-01-03 00:00:00,20:24:50,53
24966,453,192,sicilian_s,1,2016-01-03 00:00:00,20H 30M 08S,53
24965,454,192,southw_ckn_l,1,2016-01-03 00:00:00,20H 30M 08S,53
24661,456,193,cali_ckn_m,1,2016-03-01 20:55:47,00H 00M 00S,9
24662,457,193,ckn_alfredo_l,2,2016-03-01 20:55:47,00H 00M 00S,9
24660,455,193,big_meat_s,1,2016-03-01 20:55:47,00H 00M 00S,9
21256,458,194,bbq_ckn_s,1,2016-01-03 00:00:00,21H 21M 24S,53
43024,459,195,bbq_ckn_l,1,2016-03-01 21:25:20,00:00:00,9
37875,461,196,spicy_ital_m,1,2016-01-03 00:00:00,21:40 PM,53
37874,462,196,veggie_veg_m,1,2016-01-03 00:00:00,21:40 PM,53
37873,460,196,sicilian_s,1,2016-01-03 00:00:00,21:40 PM,53
35690,465,197,sicilian_s,1,2016-01-03 00:00:00,21:47 PM,53
35693,464,197,ital_cpcllo_l,1,2016-01-03 00:00:00,21:47 PM,53
35692,466,197,soppressata_l,1,2016-01-03 00:00:00,21:47 PM,53
35691,463,197,soppressata_l,1,2016-01-03 00:00:00,21:47 PM,53
34354,467,198,big_meat_s,1,2016-01-03 00:00:00,21H 55M 42S,53
34353,468,198,ckn_alfredo_l,1,2016-01-03 00:00:00,21H 55M 42S,53
9940,469,199,ckn_alfredo_m,1,2016-03-01 22:10:38,00:00 AM,9
26819,470,200,ckn_alfredo_m,1,2016-01-03 00:00:00,00:00 AM,53
20156,474,201,ckn_alfredo_m,1,2016-01-03 00:00:00,22:29 PM,53
20155,472,201,ckn_pesto_l,1,2016-01-03 00:00:00,22:29 PM,53
20154,473,201,ital_supr_l,1,2016-01-03 00:00:00,22:29 PM,53
20153,471,201,calabrese_m,1,2016-01-03 00:00:00,22:29 PM,53
16919,475,202,cali_ckn_s,1,2016-01-03 00:00:00,22H 50M 29S,53
4887,479,203,the_greek_s,1,2016-01-04 00:00:00,11:30 AM,1
4888,477,203,ital_veggie_m,1,2016-01-04 00:00:00,11:30 AM,1
4889,476,203,cali_ckn_l,1,2016-01-04 00:00:00,11:30 AM,1
4890,478,203,pep_msh_pep_l,1,2016-01-04 00:00:00,11:30 AM,1
43295,480,204,spicy_ital_l,1,2016-01-04 00:00:00,11:36 AM,1
10854,481,205,cali_ckn_s,1,2016-01-04 00:00:00,11H 43M 54S,1
10856,482,205,ckn_alfredo_m,1,2016-01-04 00:00:00,11H 43M 54S,1
10855,483,205,prsc_argla_s,1,2016-01-04 00:00:00,11H 43M 54S,1
28970,485,206,pepperoni_s,1,2016-04-01 11:45:10,00H 00M 00S,13
28971,484,206,napolitana_m,1,2016-04-01 11:45:10,00H 00M 00S,13
28972,486,206,napolitana_m,1,2016-04-01 11:45:10,00H 00M 00S,13
8073,487,207,spicy_ital_l,1,2016-04-01 11:45:10,12:03:58,13
34525,492,208,the_greek_m,1,2016-01-04 00:00:00,12:12:05,1
34524,491,208,pepperoni_m,1,2016-01-04 00:00:00,12:12:05,1
34523,488,208,pepperoni_m,1,2016-01-04 00:00:00,12:12:05,1
34522,490,208,ckn_alfredo_m,1,2016-01-04 00:00:00,12:12:05,1
34526,489,208,bbq_ckn_s,1,2016-01-04 00:00:00,12:12:05,1
45521,493,209,cali_ckn_l,1,2016-01-04 00:00:00,12H 29M 17S,1
39943,494,210,cali_ckn_l,1,2016-01-04 00:00:00,12:34:13,1
17344,495,211,cali_ckn_l,1,2016-01-04 00:00:00,12:34:13,1
44434,496,212,ital_cpcllo_l,1,2016-01-04 00:00:00,13H 16M 03S,1
32478,497,213,ital_cpcllo_l,1,2016-01-04 00:00:00,13:20:39,1
24170,501,214,spin_pesto_m,1,2016-01-04 00:00:00,13:20:39,1
24171,498,214,ital_cpcllo_l,1,2016-01-04 00:00:00,13:20:39,1
24173,499,214,ital_supr_m,1,2016-01-04 00:00:00,13:20:39,1
24172,500,214,mexicana_s,1,2016-01-04 00:00:00,13:20:39,1
38610,502,215,green_garden_s,1,2016-01-04 00:00:00,13:44:49,1
29514,503,216,bbq_ckn_m,1,2016-04-01 14:31:56,00:00:00,13
29512,504,216,five_cheese_l,1,2016-04-01 14:31:56,00:00:00,13
29513,505,216,hawaiian_l,1,2016-04-01 14:31:56,00:00:00,13
39649,506,217,classic_dlx_m,1,2016-01-04 00:00:00,14H 35M 03S,1
39648,507,217,classic_dlx_m,1,2016-01-04 00:00:00,14H 35M 03S,1
46395,508,218,spicy_ital_m,1,2016-01-04 00:00:00,14:35 PM,1
25076,510,219,five_cheese_l,1,2016-01-04 00:00:00,14:42 PM,1
25074,511,219,peppr_salami_m,1,2016-01-04 00:00:00,14:42 PM,1
25073,509,219,bbq_ckn_l,1,2016-01-04 00:00:00,14:42 PM,1
25075,512,219,spinach_fet_m,1,2016-01-04 00:00:00,14:42 PM,1
26495,515,220,napolitana_l,1,2016-01-04 00:00:00,15:31 PM,1
26492,513,220,napolitana_l,1,2016-01-04 00:00:00,15:31 PM,1
26493,516,220,spicy_ital_l,1,2016-01-04 00:00:00,15:31 PM,1
26494,514,220,ital_cpcllo_s,1,2016-01-04 00:00:00,15:31 PM,1
23668,517,221,five_cheese_l,1,2016-01-04 00:00:00,15:31 PM,1
23667,518,221,prsc_argla_m,1,2016-01-04 00:00:00,15:31 PM,1
23666,519,221,the_greek_s,1,2016-01-04 00:00:00,15:31 PM,1
21171,520,222,four_cheese_l,1,2016-04-01 15:46:38,00:00:00,13
21170,521,222,sicilian_s,1,2016-04-01 15:46:38,00:00:00,13
27892,522,223,sicilian_s,1,2016-01-04 00:00:00,16:08 PM,1
6713,525,224,napolitana_m,1,2016-01-04 00:00:00,16H 39M 58S,1
6714,523,224,ckn_alfredo_s,1,2016-01-04 00:00:00,16H 39M 58S,1
6715,524,224,ital_supr_m,1,2016-01-04 00:00:00,16H 39M 58S,1
6716,526,224,thai_ckn_l,1,2016-01-04 00:00:00,16H 39M 58S,1
13920,527,225,bbq_ckn_l,1,2016-04-01 16:41:48,16H 39M 58S,13
13921,528,225,bbq_ckn_m,1,2016-04-01 16:41:48,16H 39M 58S,13
13922,529,225,southw_ckn_s,1,2016-04-01 16:41:48,16H 39M 58S,13
19161,530,226,classic_dlx_l,1,2016-01-04 00:00:00,16:59 PM,1
32817,532,227,the_greek_m,1,2016-01-04 00:00:00,17:24:39,1
32818,531,227,bbq_ckn_m,1,2016-01-04 00:00:00,17:24:39,1
41609,533,228,ital_veggie_s,1,2016-01-04 00:00:00,17H 31M 24S,1
6394,534,229,ital_veggie_l,1,2016-01-04 00:00:00,17:37 PM,1
6392,535,229,prsc_argla_l,1,2016-01-04 00:00:00,17:37 PM,1
6393,536,229,spin_pesto_s,1,2016-01-04 00:00:00,17:37 PM,1
17619,537,230,thai_ckn_m,1,2016-01-04 00:00:00,17:58:38,1
8650,538,231,cali_ckn_l,1,2016-01-04 00:00:00,17:58:38,1
8651,539,231,napolitana_s,1,2016-01-04 00:00:00,17:58:38,1
8652,540,231,napolitana_s,1,2016-01-04 00:00:00,17:58:38,1
18087,541,232,bbq_ckn_m,1,2016-01-04 00:00:00,00H 00M 00S,1
18086,542,232,spinach_supr_l,1,2016-01-04 00:00:00,00H 00M 00S,1
45046,543,233,spinach_fet_s,1,2016-01-04 00:00:00,18H 26M 51S,1
34660,545,234,ital_supr_s,1,2016-01-04 00:00:00,18H 36M 09S,1
34659,546,234,napolitana_m,1,2016-01-04 00:00:00,18H 36M 09S,1
34658,544,234,ckn_alfredo_m,1,2016-01-04 00:00:00,18H 36M 09S,1
45410,547,235,cali_ckn_m,1,2016-04-01 18:51:30,00:00:00,13
39027,549,236,green_garden_m,1,2016-04-01 18:51:30,19H 21M 04S,13
39028,548,236,green_garden_m,1,2016-04-01 18:51:30,19H 21M 04S,13
38062,550,237,green_garden_m,1,2016-04-01 18:51:30,19:27:48,13
27533,551,238,spin_pesto_l,1,2016-04-01 19:45:15,00H 00M 00S,13
20871,552,239,spin_pesto_l,1,2016-01-04 00:00:00,19H 57M 52S,1
20872,553,239,thai_ckn_m,1,2016-01-04 00:00:00,19H 57M 52S,1
40702,554,240,four_cheese_m,1,2016-04-01 20:10:24,00:00 AM,13
47641,555,241,sicilian_m,1,2016-01-04 00:00:00,20:11:25,1
47640,556,241,spinach_supr_l,1,2016-01-04 00:00:00,20:11:25,1
13167,558,242,thai_ckn_l,1,2016-01-04 00:00:00,20:15:29,1
13166,559,242,veggie_veg_m,1,2016-01-04 00:00:00,20:15:29,1
13168,557,242,calabrese_m,1,2016-01-04 00:00:00,20:15:29,1
44140,561,243,spinach_supr_s,1,2016-04-01 20:26:17,00:00:00,13
44141,560,243,classic_dlx_l,1,2016-04-01 20:26:17,00:00:00,13
17476,563,244,spicy_ital_l,1,2016-04-01 20:26:17,20:26 PM,13
17475,562,244,ital_supr_s,1,2016-04-01 20:26:17,20:26 PM,13
19629,565,245,ckn_pesto_l,1,2016-04-01 20:28:41,00H 00M 00S,13
19630,564,245,bbq_ckn_l,1,2016-04-01 20:28:41,00H 00M 00S,13
13857,567,246,bbq_ckn_l,1,2016-01-04 00:00:00,20:30 PM,1
13858,566,246,ckn_alfredo_m,1,2016-01-04 00:00:00,20:30 PM,1
7524,570,247,spinach_supr_s,1,2016-01-04 00:00:00,20:30 PM,1
7525,568,247,hawaiian_m,1,2016-01-04 00:00:00,20:30 PM,1
7526,569,247,hawaiian_m,1,2016-01-04 00:00:00,20:30 PM,1
26528,571,248,hawaiian_s,1,2016-01-04 00:00:00,20:58:19,1
26529,572,248,thai_ckn_l,1,2016-01-04 00:00:00,20:58:19,1
38971,574,249,calabrese_s,1,2016-01-04 00:00:00,21H 06M 16S,1
38972,573,249,bbq_ckn_l,1,2016-01-04 00:00:00,21H 06M 16S,1
44377,575,250,four_cheese_m,1,2016-01-04 00:00:00,21H 06M 16S,1
39205,576,251,mexicana_m,1,2016-01-04 00:00:00,21:10 PM,1
46219,577,252,prsc_argla_m,1,2016-01-04 00:00:00,22H 13M 15S,1
45899,578,253,brie_carre_s,1,2016-01-04 00:00:00,22:16 PM,1
39097,580,254,brie_carre_s,1,2016-04-01 22:22:13,00H 00M 00S,13
39098,579,254,bbq_ckn_l,1,2016-04-01 22:22:13,00H 00M 00S,13
39099,581,254,five_cheese_l,1,2016-04-01 22:22:13,00H 00M 00S,13
24770,585,255,spinach_fet_m,1,2016-01-05 00:00:00,11:23:35,1
24768,583,255,spinach_fet_m,1,2016-01-05 00:00:00,11:23:35,1
24767,582,255,five_cheese_l,1,2016-01-05 00:00:00,11:23:35,1
24769,584,255,hawaiian_l,1,2016-01-05 00:00:00,11:23:35,1
36896,586,256,pep_msh_pep_l,1,2016-01-05 00:00:00,11:56:06,1
39945,587,257,cali_ckn_l,1,2016-01-05 00:00:00,11:56:06,1
39944,588,257,ckn_alfredo_l,1,2016-01-05 00:00:00,11:56:06,1
35792,589,258,classic_dlx_m,1,2016-01-05 00:00:00,11H 59M 23S,1
31570,590,259,pepperoni_l,1,2016-01-05 00:00:00,11H 59M 23S,1
2594,592,260,the_greek_l,1,2016-01-05 00:00:00,12:06:27,1
2593,591,260,five_cheese_l,1,2016-01-05 00:00:00,12:06:27,1
17075,593,261,brie_carre_s,1,2016-01-05 00:00:00,12:38:29,1
37831,594,262,cali_ckn_m,1,2016-01-05 00:00:00,12:42 PM,1
46033,595,263,spin_pesto_l,1,2016-01-05 00:00:00,12:57:22,1
44429,596,264,mexicana_m,1,2016-01-05 00:00:00,13:03:59,1
14887,600,265,spicy_ital_l,1,2016-01-05 00:00:00,13:04 PM,1
14884,599,265,sicilian_m,1,2016-01-05 00:00:00,13:04 PM,1
14885,597,265,ckn_alfredo_m,1,2016-01-05 00:00:00,13:04 PM,1
14886,598,265,mexicana_l,1,2016-01-05 00:00:00,13:04 PM,1
47255,601,266,peppr_salami_m,1,2016-01-05 00:00:00,13:09:29,1
38020,603,267,mediterraneo_l,1,2016-05-01 13:37:50,00:00 AM,17
38019,602,267,four_cheese_l,1,2016-05-01 13:37:50,00:00 AM,17
38018,604,267,napolitana_s,1,2016-05-01 13:37:50,00:00 AM,17
10108,606,268,pepperoni_s,1,2016-01-05 00:00:00,13:40:46,1
10107,605,268,pepperoni_s,1,2016-01-05 00:00:00,13:40:46,1
38352,607,269,ckn_alfredo_m,1,2016-01-05 00:00:00,13:49 PM,1
28084,608,270,southw_ckn_l,1,2016-05-01 14:09:02,00H 00M 00S,17
28083,610,270,southw_ckn_l,1,2016-05-01 14:09:02,00H 00M 00S,17
28082,609,270,spin_pesto_l,1,2016-05-01 14:09:02,00H 00M 00S,17
4317,613,271,ckn_alfredo_m,1,2016-01-05 00:00:00,14:22:19,1
4318,611,271,big_meat_s,1,2016-01-05 00:00:00,14:22:19,1
4312,618,271,soppressata_m,1,2016-01-05 00:00:00,14:22:19,1
4321,617,271,soppressata_m,1,2016-01-05 00:00:00,14:22:19,1
4319,612,271,cali_ckn_m,2,2016-01-05 00:00:00,14:22:19,1
4313,620,271,the_greek_s,1,2016-01-05 00:00:00,14:22:19,1
4320,619,271,the_greek_s,1,2016-01-05 00:00:00,14:22:19,1
4314,616,271,ital_supr_m,1,2016-01-05 00:00:00,14:22:19,1
4315,614,271,ckn_pesto_l,2,2016-01-05 00:00:00,14:22:19,1
4316,615,271,ckn_pesto_l,1,2016-01-05 00:00:00,14:22:19,1
46830,621,272,ital_supr_m,1,2016-05-01 14:24:05,00:00:00,17
46214,622,273,soppressata_s,1,2016-01-05 00:00:00,00:00:00,1
44907,623,274,four_cheese_l,1,2016-01-05 00:00:00,14:36:33,1
44906,624,274,four_cheese_l,1,2016-01-05 00:00:00,14:36:33,1
14722,627,275,pepperoni_s,1,2016-01-05 00:00:00,14:36:33,1
14721,625,275,classic_dlx_l,1,2016-01-05 00:00:00,14:36:33,1
14720,626,275,five_cheese_l,1,2016-01-05 00:00:00,14:36:33,1
14723,628,275,five_cheese_l,1,2016-01-05 00:00:00,14:36:33,1
36928,630,276,spicy_ital_l,1,2016-05-01 15:18:18,00:00:00,17
36929,629,276,five_cheese_l,1,2016-05-01 15:18:18,00:00:00,17
47780,631,277,four_cheese_m,1,2016-01-05 00:00:00,15:41 PM,1
23998,633,278,southw_ckn_l,1,2016-01-05 00:00:00,15:41 PM,1
23997,632,278,ital_veggie_m,1,2016-01-05 00:00:00,15:41 PM,1
10260,634,279,cali_ckn_m,1,2016-01-05 00:00:00,16:07:03,1
10259,635,279,ckn_alfredo_m,1,2016-01-05 00:00:00,16:07:03,1
7750,636,280,prsc_argla_m,1,2016-01-05 00:00:00,16:20:23,1
7749,637,280,veggie_veg_m,1,2016-01-05 00:00:00,16:20:23,1
21838,638,281,sicilian_s,1,2016-01-05 00:00:00,16:33:48,1
14593,639,282,classic_dlx_s,1,2016-01-05 00:00:00,16H 49M 38S,1
14592,641,282,peppr_salami_l,1,2016-01-05 00:00:00,16H 49M 38S,1
14594,642,282,spin_pesto_l,1,2016-01-05 00:00:00,16H 49M 38S,1
14595,640,282,spin_pesto_l,1,2016-01-05 00:00:00,16H 49M 38S,1
35033,643,283,napolitana_m,1,2016-01-05 00:00:00,16:51:43,1
10428,645,284,hawaiian_s,1,2016-01-05 00:00:00,16:58:16,1
10430,644,284,four_cheese_m,1,2016-01-05 00:00:00,16:58:16,1
10429,646,284,napolitana_m,1,2016-01-05 00:00:00,16:58:16,1
42735,647,285,prsc_argla_l,1,2016-05-01 16:58:38,00H 00M 00S,17
14515,648,286,ital_supr_m,1,2016-01-05 00:00:00,17:01 PM,1
14514,649,286,peppr_salami_l,1,2016-01-05 00:00:00,17:01 PM,1
18093,652,287,pepperoni_m,1,2016-01-05 00:00:00,17:01 PM,1
18095,650,287,ital_supr_m,1,2016-01-05 00:00:00,17:01 PM,1
18092,653,287,sicilian_s,1,2016-01-05 00:00:00,17:01 PM,1
18094,651,287,pep_msh_pep_m,1,2016-01-05 00:00:00,17:01 PM,1
39786,655,288,prsc_argla_l,1,2016-05-01 17:32:44,00H 00M 00S,17
39785,654,288,brie_carre_s,1,2016-05-01 17:32:44,00H 00M 00S,17
39787,656,288,spinach_supr_l,1,2016-05-01 17:32:44,00H 00M 00S,17
47505,657,289,five_cheese_l,1,2016-01-05 00:00:00,17:36 PM,1
45883,659,290,veggie_veg_m,1,2016-01-05 00:00:00,17:41:16,1
45882,658,290,classic_dlx_s,1,2016-01-05 00:00:00,17:41:16,1
12338,660,291,bbq_ckn_l,1,2016-01-05 00:00:00,17H 44M 39S,1
12339,662,291,four_cheese_m,1,2016-01-05 00:00:00,17H 44M 39S,1
12337,661,291,ckn_alfredo_m,2,2016-01-05 00:00:00,17H 44M 39S,1
34397,664,292,spinach_fet_l,1,2016-01-05 00:00:00,17H 48M 59S,1
34396,663,292,spin_pesto_m,1,2016-01-05 00:00:00,17H 48M 59S,1
38844,665,293,classic_dlx_s,1,2016-01-05 00:00:00,17H 58M 38S,1
38845,666,293,ital_veggie_s,1,2016-01-05 00:00:00,17H 58M 38S,1
14213,668,294,ital_supr_l,1,2016-01-05 00:00:00,18:16 PM,1
14212,667,294,bbq_ckn_m,1,2016-01-05 00:00:00,18:16 PM,1
14214,669,294,thai_ckn_l,1,2016-01-05 00:00:00,18:16 PM,1
5439,670,295,cali_ckn_m,1,2016-01-05 00:00:00,18:20:12,1
6792,673,296,cali_ckn_m,1,2016-01-05 00:00:00,18:46 PM,1
6791,671,296,green_garden_s,1,2016-01-05 00:00:00,18:46 PM,1
6790,672,296,ital_cpcllo_s,1,2016-01-05 00:00:00,18:46 PM,1
14608,674,297,southw_ckn_m,1,2016-01-05 00:00:00,19H 02M 18S,1
1608,675,298,cali_ckn_m,1,2016-01-05 00:00:00,19H 10M 36S,1
1609,677,298,ckn_alfredo_m,1,2016-01-05 00:00:00,19H 10M 36S,1
1610,676,298,ckn_alfredo_m,1,2016-01-05 00:00:00,19H 10M 36S,1
1611,678,298,classic_dlx_s,1,2016-01-05 00:00:00,19H 10M 36S,1
19787,679,299,classic_dlx_s,1,2016-01-05 00:00:00,19H 34M 31S,1
19788,680,299,spinach_fet_m,1,2016-01-05 00:00:00,19H 34M 31S,1
36379,684,300,spinach_supr_s,1,2016-01-05 00:00:00,19:42 PM,1
36381,683,300,ital_veggie_s,1,2016-01-05 00:00:00,19:42 PM,1
36380,681,300,ital_veggie_s,1,2016-01-05 00:00:00,19:42 PM,1
36382,682,300,ital_cpcllo_s,1,2016-01-05 00:00:00,19:42 PM,1
42670,685,301,napolitana_l,1,2016-01-05 00:00:00,19:45 PM,1
23148,686,302,peppr_salami_l,1,2016-01-05 00:00:00,19H 57M 37S,1
5630,688,303,peppr_salami_l,1,2016-01-05 00:00:00,20:02 PM,1
5631,689,303,pepperoni_s,1,2016-01-05 00:00:00,20:02 PM,1
5629,687,303,big_meat_s,1,2016-01-05 00:00:00,20:02 PM,1
39009,690,304,hawaiian_s,1,2016-01-05 00:00:00,20H 07M 58S,1
39008,691,304,mexicana_l,1,2016-01-05 00:00:00,20H 07M 58S,1
24994,693,305,mexicana_l,1,2016-01-05 00:00:00,20:35 PM,1
24995,692,305,pepperoni_l,1,2016-01-05 00:00:00,20:35 PM,1
24996,694,305,spicy_ital_m,1,2016-01-05 00:00:00,20:35 PM,1
17478,696,306,hawaiian_s,1,2016-01-05 00:00:00,20:37:40,1
17477,695,306,big_meat_s,1,2016-01-05 00:00:00,20:37:40,1
17479,697,306,napolitana_m,1,2016-01-05 00:00:00,20:37:40,1
14778,699,307,thai_ckn_m,1,2016-05-01 21:45:38,00H 00M 00S,17
14777,698,307,classic_dlx_l,1,2016-05-01 21:45:38,00H 00M 00S,17
20444,700,308,hawaiian_l,1,2016-01-05 00:00:00,21:59:46,1
